img1,img2,gt,mask
data/DSIA/train/00763_3_0001/img1.png,data/DSIA/train/00763_3_0001/img2.png,data/DSIA/train/00763_3_0001/img1_warp_gt.png,data/DSIA/train/00763_3_0001/input_mask.png
data/DSIA/train/11851_1_0005/img1.png,data/DSIA/train/11851_1_0005/img2.png,data/DSIA/train/11851_1_0005/img1_warp_gt.png,data/DSIA/train/11851_1_0005/input_mask.png
data/DSIA/train/11401_2_0001/img1.png,data/DSIA/train/11401_2_0001/img2.png,data/DSIA/train/11401_2_0001/img1_warp_gt.png,data/DSIA/train/11401_2_0001/input_mask.png
data/DSIA/train/12660_3_0004/img1.png,data/DSIA/train/12660_3_0004/img2.png,data/DSIA/train/12660_3_0004/img1_warp_gt.png,data/DSIA/train/12660_3_0004/input_mask.png
data/DSIA/train/22093_12_0002/img1.png,data/DSIA/train/22093_12_0002/img2.png,data/DSIA/train/22093_12_0002/img1_warp_gt.png,data/DSIA/train/22093_12_0002/input_mask.png
data/DSIA/train/11217_3_0006/img1.png,data/DSIA/train/11217_3_0006/img2.png,data/DSIA/train/11217_3_0006/img1_warp_gt.png,data/DSIA/train/11217_3_0006/input_mask.png
data/DSIA/train/11881_3_0003/img1.png,data/DSIA/train/11881_3_0003/img2.png,data/DSIA/train/11881_3_0003/img1_warp_gt.png,data/DSIA/train/11881_3_0003/input_mask.png
data/DSIA/train/21931_13_0001/img1.png,data/DSIA/train/21931_13_0001/img2.png,data/DSIA/train/21931_13_0001/img1_warp_gt.png,data/DSIA/train/21931_13_0001/input_mask.png
data/DSIA/train/21900_16_0003/img1.png,data/DSIA/train/21900_16_0003/img2.png,data/DSIA/train/21900_16_0003/img1_warp_gt.png,data/DSIA/train/21900_16_0003/input_mask.png
data/DSIA/train/00701_3_0004/img1.png,data/DSIA/train/00701_3_0004/img2.png,data/DSIA/train/00701_3_0004/img1_warp_gt.png,data/DSIA/train/00701_3_0004/input_mask.png
data/DSIA/train/10788_4_0002/img1.png,data/DSIA/train/10788_4_0002/img2.png,data/DSIA/train/10788_4_0002/img1_warp_gt.png,data/DSIA/train/10788_4_0002/input_mask.png
data/DSIA/train/20662_16_0007/img1.png,data/DSIA/train/20662_16_0007/img2.png,data/DSIA/train/20662_16_0007/img1_warp_gt.png,data/DSIA/train/20662_16_0007/input_mask.png
data/DSIA/train/00199_1_0007/img1.png,data/DSIA/train/00199_1_0007/img2.png,data/DSIA/train/00199_1_0007/img1_warp_gt.png,data/DSIA/train/00199_1_0007/input_mask.png
data/DSIA/train/20367_16_0007/img1.png,data/DSIA/train/20367_16_0007/img2.png,data/DSIA/train/20367_16_0007/img1_warp_gt.png,data/DSIA/train/20367_16_0007/input_mask.png
data/DSIA/train/12904_1_0004/img1.png,data/DSIA/train/12904_1_0004/img2.png,data/DSIA/train/12904_1_0004/img1_warp_gt.png,data/DSIA/train/12904_1_0004/input_mask.png
data/DSIA/train/00364_3_0007/img1.png,data/DSIA/train/00364_3_0007/img2.png,data/DSIA/train/00364_3_0007/img1_warp_gt.png,data/DSIA/train/00364_3_0007/input_mask.png
data/DSIA/train/10459_4_0007/img1.png,data/DSIA/train/10459_4_0007/img2.png,data/DSIA/train/10459_4_0007/img1_warp_gt.png,data/DSIA/train/10459_4_0007/input_mask.png
data/DSIA/train/20930_13_0004/img1.png,data/DSIA/train/20930_13_0004/img2.png,data/DSIA/train/20930_13_0004/img1_warp_gt.png,data/DSIA/train/20930_13_0004/input_mask.png
data/DSIA/train/20600_14_0007/img1.png,data/DSIA/train/20600_14_0007/img2.png,data/DSIA/train/20600_14_0007/img1_warp_gt.png,data/DSIA/train/20600_14_0007/input_mask.png
data/DSIA/train/12817_1_0005/img1.png,data/DSIA/train/12817_1_0005/img2.png,data/DSIA/train/12817_1_0005/img1_warp_gt.png,data/DSIA/train/12817_1_0005/input_mask.png
data/DSIA/train/21636_16_0001/img1.png,data/DSIA/train/21636_16_0001/img2.png,data/DSIA/train/21636_16_0001/img1_warp_gt.png,data/DSIA/train/21636_16_0001/input_mask.png
data/DSIA/train/00944_2_0005/img1.png,data/DSIA/train/00944_2_0005/img2.png,data/DSIA/train/00944_2_0005/img1_warp_gt.png,data/DSIA/train/00944_2_0005/input_mask.png
data/DSIA/train/00852_2_0005/img1.png,data/DSIA/train/00852_2_0005/img2.png,data/DSIA/train/00852_2_0005/img1_warp_gt.png,data/DSIA/train/00852_2_0005/input_mask.png
data/DSIA/train/00304_4_0006/img1.png,data/DSIA/train/00304_4_0006/img2.png,data/DSIA/train/00304_4_0006/img1_warp_gt.png,data/DSIA/train/00304_4_0006/input_mask.png
data/DSIA/train/22360_14_0004/img1.png,data/DSIA/train/22360_14_0004/img2.png,data/DSIA/train/22360_14_0004/img1_warp_gt.png,data/DSIA/train/22360_14_0004/input_mask.png
data/DSIA/train/10064_2_0007/img1.png,data/DSIA/train/10064_2_0007/img2.png,data/DSIA/train/10064_2_0007/img1_warp_gt.png,data/DSIA/train/10064_2_0007/input_mask.png
data/DSIA/train/12123_4_0007/img1.png,data/DSIA/train/12123_4_0007/img2.png,data/DSIA/train/12123_4_0007/img1_warp_gt.png,data/DSIA/train/12123_4_0007/input_mask.png
data/DSIA/train/11061_3_0003/img1.png,data/DSIA/train/11061_3_0003/img2.png,data/DSIA/train/11061_3_0003/img1_warp_gt.png,data/DSIA/train/11061_3_0003/input_mask.png
data/DSIA/train/11217_3_0007/img1.png,data/DSIA/train/11217_3_0007/img2.png,data/DSIA/train/11217_3_0007/img1_warp_gt.png,data/DSIA/train/11217_3_0007/input_mask.png
data/DSIA/train/10125_3_0002/img1.png,data/DSIA/train/10125_3_0002/img2.png,data/DSIA/train/10125_3_0002/img1_warp_gt.png,data/DSIA/train/10125_3_0002/input_mask.png
data/DSIA/train/00552_3_0001/img1.png,data/DSIA/train/00552_3_0001/img2.png,data/DSIA/train/00552_3_0001/img1_warp_gt.png,data/DSIA/train/00552_3_0001/input_mask.png
data/DSIA/train/20006_13_0006/img1.png,data/DSIA/train/20006_13_0006/img2.png,data/DSIA/train/20006_13_0006/img1_warp_gt.png,data/DSIA/train/20006_13_0006/input_mask.png
data/DSIA/train/01490_2_0006/img1.png,data/DSIA/train/01490_2_0006/img2.png,data/DSIA/train/01490_2_0006/img1_warp_gt.png,data/DSIA/train/01490_2_0006/input_mask.png
data/DSIA/train/21756_17_0006/img1.png,data/DSIA/train/21756_17_0006/img2.png,data/DSIA/train/21756_17_0006/img1_warp_gt.png,data/DSIA/train/21756_17_0006/input_mask.png
data/DSIA/train/00911_4_0004/img1.png,data/DSIA/train/00911_4_0004/img2.png,data/DSIA/train/00911_4_0004/img1_warp_gt.png,data/DSIA/train/00911_4_0004/input_mask.png
data/DSIA/train/12306_1_0005/img1.png,data/DSIA/train/12306_1_0005/img2.png,data/DSIA/train/12306_1_0005/img1_warp_gt.png,data/DSIA/train/12306_1_0005/input_mask.png
data/DSIA/train/10756_4_0004/img1.png,data/DSIA/train/10756_4_0004/img2.png,data/DSIA/train/10756_4_0004/img1_warp_gt.png,data/DSIA/train/10756_4_0004/input_mask.png
data/DSIA/train/12690_2_0001/img1.png,data/DSIA/train/12690_2_0001/img2.png,data/DSIA/train/12690_2_0001/img1_warp_gt.png,data/DSIA/train/12690_2_0001/input_mask.png
data/DSIA/train/01724_3_0005/img1.png,data/DSIA/train/01724_3_0005/img2.png,data/DSIA/train/01724_3_0005/img1_warp_gt.png,data/DSIA/train/01724_3_0005/input_mask.png
data/DSIA/train/22180_16_0005/img1.png,data/DSIA/train/22180_16_0005/img2.png,data/DSIA/train/22180_16_0005/img1_warp_gt.png,data/DSIA/train/22180_16_0005/input_mask.png
data/DSIA/train/20367_16_0003/img1.png,data/DSIA/train/20367_16_0003/img2.png,data/DSIA/train/20367_16_0003/img1_warp_gt.png,data/DSIA/train/20367_16_0003/input_mask.png
data/DSIA/train/01367_3_0001/img1.png,data/DSIA/train/01367_3_0001/img2.png,data/DSIA/train/01367_3_0001/img1_warp_gt.png,data/DSIA/train/01367_3_0001/input_mask.png
data/DSIA/train/10032_4_0007/img1.png,data/DSIA/train/10032_4_0007/img2.png,data/DSIA/train/10032_4_0007/img1_warp_gt.png,data/DSIA/train/10032_4_0007/input_mask.png
data/DSIA/train/10904_3_0007/img1.png,data/DSIA/train/10904_3_0007/img2.png,data/DSIA/train/10904_3_0007/img1_warp_gt.png,data/DSIA/train/10904_3_0007/input_mask.png
data/DSIA/train/10153_3_0001/img1.png,data/DSIA/train/10153_3_0001/img2.png,data/DSIA/train/10153_3_0001/img1_warp_gt.png,data/DSIA/train/10153_3_0001/input_mask.png
data/DSIA/train/01210_3_0006/img1.png,data/DSIA/train/01210_3_0006/img2.png,data/DSIA/train/01210_3_0006/img1_warp_gt.png,data/DSIA/train/01210_3_0006/input_mask.png
data/DSIA/train/22815_13_0004/img1.png,data/DSIA/train/22815_13_0004/img2.png,data/DSIA/train/22815_13_0004/img1_warp_gt.png,data/DSIA/train/22815_13_0004/input_mask.png
data/DSIA/train/10093_4_0004/img1.png,data/DSIA/train/10093_4_0004/img2.png,data/DSIA/train/10093_4_0004/img1_warp_gt.png,data/DSIA/train/10093_4_0004/input_mask.png
data/DSIA/train/12631_4_0004/img1.png,data/DSIA/train/12631_4_0004/img2.png,data/DSIA/train/12631_4_0004/img1_warp_gt.png,data/DSIA/train/12631_4_0004/input_mask.png
data/DSIA/train/10542_2_0005/img1.png,data/DSIA/train/10542_2_0005/img2.png,data/DSIA/train/10542_2_0005/img1_warp_gt.png,data/DSIA/train/10542_2_0005/input_mask.png
data/DSIA/train/11481_3_0002/img1.png,data/DSIA/train/11481_3_0002/img2.png,data/DSIA/train/11481_3_0002/img1_warp_gt.png,data/DSIA/train/11481_3_0002/input_mask.png
data/DSIA/train/12903_2_0004/img1.png,data/DSIA/train/12903_2_0004/img2.png,data/DSIA/train/12903_2_0004/img1_warp_gt.png,data/DSIA/train/12903_2_0004/input_mask.png
data/DSIA/train/00420_2_0003/img1.png,data/DSIA/train/00420_2_0003/img2.png,data/DSIA/train/00420_2_0003/img1_warp_gt.png,data/DSIA/train/00420_2_0003/input_mask.png
data/DSIA/train/20215_13_0005/img1.png,data/DSIA/train/20215_13_0005/img2.png,data/DSIA/train/20215_13_0005/img1_warp_gt.png,data/DSIA/train/20215_13_0005/input_mask.png
data/DSIA/train/00302_3_0002/img1.png,data/DSIA/train/00302_3_0002/img2.png,data/DSIA/train/00302_3_0002/img1_warp_gt.png,data/DSIA/train/00302_3_0002/input_mask.png
data/DSIA/train/01334_4_0003/img1.png,data/DSIA/train/01334_4_0003/img2.png,data/DSIA/train/01334_4_0003/img1_warp_gt.png,data/DSIA/train/01334_4_0003/input_mask.png
data/DSIA/train/21781_19_0007/img1.png,data/DSIA/train/21781_19_0007/img2.png,data/DSIA/train/21781_19_0007/img1_warp_gt.png,data/DSIA/train/21781_19_0007/input_mask.png
data/DSIA/train/10790_1_0006/img1.png,data/DSIA/train/10790_1_0006/img2.png,data/DSIA/train/10790_1_0006/img1_warp_gt.png,data/DSIA/train/10790_1_0006/input_mask.png
data/DSIA/train/11186_2_0005/img1.png,data/DSIA/train/11186_2_0005/img2.png,data/DSIA/train/11186_2_0005/img1_warp_gt.png,data/DSIA/train/11186_2_0005/input_mask.png
data/DSIA/train/12397_1_0001/img1.png,data/DSIA/train/12397_1_0001/img2.png,data/DSIA/train/12397_1_0001/img1_warp_gt.png,data/DSIA/train/12397_1_0001/input_mask.png
data/DSIA/train/10159_4_0001/img1.png,data/DSIA/train/10159_4_0001/img2.png,data/DSIA/train/10159_4_0001/img1_warp_gt.png,data/DSIA/train/10159_4_0001/input_mask.png
data/DSIA/train/11570_2_0007/img1.png,data/DSIA/train/11570_2_0007/img2.png,data/DSIA/train/11570_2_0007/img1_warp_gt.png,data/DSIA/train/11570_2_0007/input_mask.png
data/DSIA/train/12814_1_0006/img1.png,data/DSIA/train/12814_1_0006/img2.png,data/DSIA/train/12814_1_0006/img1_warp_gt.png,data/DSIA/train/12814_1_0006/input_mask.png
data/DSIA/train/10850_2_0003/img1.png,data/DSIA/train/10850_2_0003/img2.png,data/DSIA/train/10850_2_0003/img1_warp_gt.png,data/DSIA/train/10850_2_0003/input_mask.png
data/DSIA/train/01678_2_0001/img1.png,data/DSIA/train/01678_2_0001/img2.png,data/DSIA/train/01678_2_0001/img1_warp_gt.png,data/DSIA/train/01678_2_0001/input_mask.png
data/DSIA/train/00001_2_0001/img1.png,data/DSIA/train/00001_2_0001/img2.png,data/DSIA/train/00001_2_0001/img1_warp_gt.png,data/DSIA/train/00001_2_0001/input_mask.png
data/DSIA/train/22848_16_0006/img1.png,data/DSIA/train/22848_16_0006/img2.png,data/DSIA/train/22848_16_0006/img1_warp_gt.png,data/DSIA/train/22848_16_0006/input_mask.png
data/DSIA/train/00061_4_0001/img1.png,data/DSIA/train/00061_4_0001/img2.png,data/DSIA/train/00061_4_0001/img1_warp_gt.png,data/DSIA/train/00061_4_0001/input_mask.png
data/DSIA/train/01003_2_0003/img1.png,data/DSIA/train/01003_2_0003/img2.png,data/DSIA/train/01003_2_0003/img1_warp_gt.png,data/DSIA/train/01003_2_0003/input_mask.png
data/DSIA/train/20904_17_0002/img1.png,data/DSIA/train/20904_17_0002/img2.png,data/DSIA/train/20904_17_0002/img1_warp_gt.png,data/DSIA/train/20904_17_0002/input_mask.png
data/DSIA/train/12660_3_0002/img1.png,data/DSIA/train/12660_3_0002/img2.png,data/DSIA/train/12660_3_0002/img1_warp_gt.png,data/DSIA/train/12660_3_0002/input_mask.png
data/DSIA/train/00529_2_0004/img1.png,data/DSIA/train/00529_2_0004/img2.png,data/DSIA/train/00529_2_0004/img1_warp_gt.png,data/DSIA/train/00529_2_0004/input_mask.png
data/DSIA/train/20754_16_0002/img1.png,data/DSIA/train/20754_16_0002/img2.png,data/DSIA/train/20754_16_0002/img1_warp_gt.png,data/DSIA/train/20754_16_0002/input_mask.png
data/DSIA/train/20604_19_0005/img1.png,data/DSIA/train/20604_19_0005/img2.png,data/DSIA/train/20604_19_0005/img1_warp_gt.png,data/DSIA/train/20604_19_0005/input_mask.png
data/DSIA/train/01373_2_0005/img1.png,data/DSIA/train/01373_2_0005/img2.png,data/DSIA/train/01373_2_0005/img1_warp_gt.png,data/DSIA/train/01373_2_0005/input_mask.png
data/DSIA/train/00072_1_0006/img1.png,data/DSIA/train/00072_1_0006/img2.png,data/DSIA/train/00072_1_0006/img1_warp_gt.png,data/DSIA/train/00072_1_0006/input_mask.png
data/DSIA/train/20517_16_0004/img1.png,data/DSIA/train/20517_16_0004/img2.png,data/DSIA/train/20517_16_0004/img1_warp_gt.png,data/DSIA/train/20517_16_0004/input_mask.png
data/DSIA/train/21276_15_0005/img1.png,data/DSIA/train/21276_15_0005/img2.png,data/DSIA/train/21276_15_0005/img1_warp_gt.png,data/DSIA/train/21276_15_0005/input_mask.png
data/DSIA/train/00882_1_0002/img1.png,data/DSIA/train/00882_1_0002/img2.png,data/DSIA/train/00882_1_0002/img1_warp_gt.png,data/DSIA/train/00882_1_0002/input_mask.png
data/DSIA/train/00755_1_0001/img1.png,data/DSIA/train/00755_1_0001/img2.png,data/DSIA/train/00755_1_0001/img1_warp_gt.png,data/DSIA/train/00755_1_0001/input_mask.png
data/DSIA/train/12751_4_0005/img1.png,data/DSIA/train/12751_4_0005/img2.png,data/DSIA/train/12751_4_0005/img1_warp_gt.png,data/DSIA/train/12751_4_0005/input_mask.png
data/DSIA/train/01935_2_0004/img1.png,data/DSIA/train/01935_2_0004/img2.png,data/DSIA/train/01935_2_0004/img1_warp_gt.png,data/DSIA/train/01935_2_0004/input_mask.png
data/DSIA/train/20218_12_0005/img1.png,data/DSIA/train/20218_12_0005/img2.png,data/DSIA/train/20218_12_0005/img1_warp_gt.png,data/DSIA/train/20218_12_0005/input_mask.png
data/DSIA/train/22780_16_0004/img1.png,data/DSIA/train/22780_16_0004/img2.png,data/DSIA/train/22780_16_0004/img1_warp_gt.png,data/DSIA/train/22780_16_0004/input_mask.png
data/DSIA/train/00254_3_0007/img1.png,data/DSIA/train/00254_3_0007/img2.png,data/DSIA/train/00254_3_0007/img1_warp_gt.png,data/DSIA/train/00254_3_0007/input_mask.png
data/DSIA/train/00724_3_0002/img1.png,data/DSIA/train/00724_3_0002/img2.png,data/DSIA/train/00724_3_0002/img1_warp_gt.png,data/DSIA/train/00724_3_0002/input_mask.png
data/DSIA/train/00607_3_0006/img1.png,data/DSIA/train/00607_3_0006/img2.png,data/DSIA/train/00607_3_0006/img1_warp_gt.png,data/DSIA/train/00607_3_0006/input_mask.png
data/DSIA/train/10849_1_0002/img1.png,data/DSIA/train/10849_1_0002/img2.png,data/DSIA/train/10849_1_0002/img1_warp_gt.png,data/DSIA/train/10849_1_0002/input_mask.png
data/DSIA/train/01849_3_0002/img1.png,data/DSIA/train/01849_3_0002/img2.png,data/DSIA/train/01849_3_0002/img1_warp_gt.png,data/DSIA/train/01849_3_0002/input_mask.png
data/DSIA/train/00195_2_0006/img1.png,data/DSIA/train/00195_2_0006/img2.png,data/DSIA/train/00195_2_0006/img1_warp_gt.png,data/DSIA/train/00195_2_0006/input_mask.png
data/DSIA/train/10182_4_0001/img1.png,data/DSIA/train/10182_4_0001/img2.png,data/DSIA/train/10182_4_0001/img1_warp_gt.png,data/DSIA/train/10182_4_0001/input_mask.png
data/DSIA/train/01528_4_0001/img1.png,data/DSIA/train/01528_4_0001/img2.png,data/DSIA/train/01528_4_0001/img1_warp_gt.png,data/DSIA/train/01528_4_0001/input_mask.png
data/DSIA/train/12755_2_0006/img1.png,data/DSIA/train/12755_2_0006/img2.png,data/DSIA/train/12755_2_0006/img1_warp_gt.png,data/DSIA/train/12755_2_0006/input_mask.png
data/DSIA/train/12729_4_0003/img1.png,data/DSIA/train/12729_4_0003/img2.png,data/DSIA/train/12729_4_0003/img1_warp_gt.png,data/DSIA/train/12729_4_0003/input_mask.png
data/DSIA/train/01278_2_0006/img1.png,data/DSIA/train/01278_2_0006/img2.png,data/DSIA/train/01278_2_0006/img1_warp_gt.png,data/DSIA/train/01278_2_0006/input_mask.png
data/DSIA/train/21481_16_0007/img1.png,data/DSIA/train/21481_16_0007/img2.png,data/DSIA/train/21481_16_0007/img1_warp_gt.png,data/DSIA/train/21481_16_0007/input_mask.png
data/DSIA/train/12730_2_0001/img1.png,data/DSIA/train/12730_2_0001/img2.png,data/DSIA/train/12730_2_0001/img1_warp_gt.png,data/DSIA/train/12730_2_0001/input_mask.png
data/DSIA/train/22720_18_0001/img1.png,data/DSIA/train/22720_18_0001/img2.png,data/DSIA/train/22720_18_0001/img1_warp_gt.png,data/DSIA/train/22720_18_0001/input_mask.png
data/DSIA/train/01289_1_0007/img1.png,data/DSIA/train/01289_1_0007/img2.png,data/DSIA/train/01289_1_0007/img1_warp_gt.png,data/DSIA/train/01289_1_0007/input_mask.png
data/DSIA/train/00787_2_0003/img1.png,data/DSIA/train/00787_2_0003/img2.png,data/DSIA/train/00787_2_0003/img1_warp_gt.png,data/DSIA/train/00787_2_0003/input_mask.png
data/DSIA/train/10152_1_0006/img1.png,data/DSIA/train/10152_1_0006/img2.png,data/DSIA/train/10152_1_0006/img1_warp_gt.png,data/DSIA/train/10152_1_0006/input_mask.png
data/DSIA/train/10151_3_0007/img1.png,data/DSIA/train/10151_3_0007/img2.png,data/DSIA/train/10151_3_0007/img1_warp_gt.png,data/DSIA/train/10151_3_0007/input_mask.png
data/DSIA/train/21272_14_0002/img1.png,data/DSIA/train/21272_14_0002/img2.png,data/DSIA/train/21272_14_0002/img1_warp_gt.png,data/DSIA/train/21272_14_0002/input_mask.png
data/DSIA/train/01575_1_0004/img1.png,data/DSIA/train/01575_1_0004/img2.png,data/DSIA/train/01575_1_0004/img1_warp_gt.png,data/DSIA/train/01575_1_0004/input_mask.png
data/DSIA/train/11094_1_0006/img1.png,data/DSIA/train/11094_1_0006/img2.png,data/DSIA/train/11094_1_0006/img1_warp_gt.png,data/DSIA/train/11094_1_0006/input_mask.png
data/DSIA/train/20848_15_0007/img1.png,data/DSIA/train/20848_15_0007/img2.png,data/DSIA/train/20848_15_0007/img1_warp_gt.png,data/DSIA/train/20848_15_0007/input_mask.png
data/DSIA/train/01032_1_0005/img1.png,data/DSIA/train/01032_1_0005/img2.png,data/DSIA/train/01032_1_0005/img1_warp_gt.png,data/DSIA/train/01032_1_0005/input_mask.png
data/DSIA/train/00318_4_0004/img1.png,data/DSIA/train/00318_4_0004/img2.png,data/DSIA/train/00318_4_0004/img1_warp_gt.png,data/DSIA/train/00318_4_0004/input_mask.png
data/DSIA/train/20187_12_0002/img1.png,data/DSIA/train/20187_12_0002/img2.png,data/DSIA/train/20187_12_0002/img1_warp_gt.png,data/DSIA/train/20187_12_0002/input_mask.png
data/DSIA/train/20781_16_0007/img1.png,data/DSIA/train/20781_16_0007/img2.png,data/DSIA/train/20781_16_0007/img1_warp_gt.png,data/DSIA/train/20781_16_0007/input_mask.png
data/DSIA/train/11545_3_0003/img1.png,data/DSIA/train/11545_3_0003/img2.png,data/DSIA/train/11545_3_0003/img1_warp_gt.png,data/DSIA/train/11545_3_0003/input_mask.png
data/DSIA/train/01793_3_0005/img1.png,data/DSIA/train/01793_3_0005/img2.png,data/DSIA/train/01793_3_0005/img1_warp_gt.png,data/DSIA/train/01793_3_0005/input_mask.png
data/DSIA/train/10760_2_0007/img1.png,data/DSIA/train/10760_2_0007/img2.png,data/DSIA/train/10760_2_0007/img1_warp_gt.png,data/DSIA/train/10760_2_0007/input_mask.png
data/DSIA/train/01072_1_0002/img1.png,data/DSIA/train/01072_1_0002/img2.png,data/DSIA/train/01072_1_0002/img1_warp_gt.png,data/DSIA/train/01072_1_0002/input_mask.png
data/DSIA/train/11787_2_0005/img1.png,data/DSIA/train/11787_2_0005/img2.png,data/DSIA/train/11787_2_0005/img1_warp_gt.png,data/DSIA/train/11787_2_0005/input_mask.png
data/DSIA/train/11701_3_0002/img1.png,data/DSIA/train/11701_3_0002/img2.png,data/DSIA/train/11701_3_0002/img1_warp_gt.png,data/DSIA/train/11701_3_0002/input_mask.png
data/DSIA/train/11098_2_0001/img1.png,data/DSIA/train/11098_2_0001/img2.png,data/DSIA/train/11098_2_0001/img1_warp_gt.png,data/DSIA/train/11098_2_0001/input_mask.png
data/DSIA/train/10220_4_0007/img1.png,data/DSIA/train/10220_4_0007/img2.png,data/DSIA/train/10220_4_0007/img1_warp_gt.png,data/DSIA/train/10220_4_0007/input_mask.png
data/DSIA/train/00785_1_0006/img1.png,data/DSIA/train/00785_1_0006/img2.png,data/DSIA/train/00785_1_0006/img1_warp_gt.png,data/DSIA/train/00785_1_0006/input_mask.png
data/DSIA/train/12392_1_0002/img1.png,data/DSIA/train/12392_1_0002/img2.png,data/DSIA/train/12392_1_0002/img1_warp_gt.png,data/DSIA/train/12392_1_0002/input_mask.png
data/DSIA/train/10879_3_0007/img1.png,data/DSIA/train/10879_3_0007/img2.png,data/DSIA/train/10879_3_0007/img1_warp_gt.png,data/DSIA/train/10879_3_0007/input_mask.png
data/DSIA/train/21394_13_0004/img1.png,data/DSIA/train/21394_13_0004/img2.png,data/DSIA/train/21394_13_0004/img1_warp_gt.png,data/DSIA/train/21394_13_0004/input_mask.png
data/DSIA/train/00942_1_0001/img1.png,data/DSIA/train/00942_1_0001/img2.png,data/DSIA/train/00942_1_0001/img1_warp_gt.png,data/DSIA/train/00942_1_0001/input_mask.png
data/DSIA/train/00248_3_0006/img1.png,data/DSIA/train/00248_3_0006/img2.png,data/DSIA/train/00248_3_0006/img1_warp_gt.png,data/DSIA/train/00248_3_0006/input_mask.png
data/DSIA/train/01401_3_0004/img1.png,data/DSIA/train/01401_3_0004/img2.png,data/DSIA/train/01401_3_0004/img1_warp_gt.png,data/DSIA/train/01401_3_0004/input_mask.png
data/DSIA/train/10275_3_0002/img1.png,data/DSIA/train/10275_3_0002/img2.png,data/DSIA/train/10275_3_0002/img1_warp_gt.png,data/DSIA/train/10275_3_0002/input_mask.png
data/DSIA/train/21788_13_0002/img1.png,data/DSIA/train/21788_13_0002/img2.png,data/DSIA/train/21788_13_0002/img1_warp_gt.png,data/DSIA/train/21788_13_0002/input_mask.png
data/DSIA/train/20090_15_0004/img1.png,data/DSIA/train/20090_15_0004/img2.png,data/DSIA/train/20090_15_0004/img1_warp_gt.png,data/DSIA/train/20090_15_0004/input_mask.png
data/DSIA/train/12544_4_0005/img1.png,data/DSIA/train/12544_4_0005/img2.png,data/DSIA/train/12544_4_0005/img1_warp_gt.png,data/DSIA/train/12544_4_0005/input_mask.png
data/DSIA/train/11724_4_0004/img1.png,data/DSIA/train/11724_4_0004/img2.png,data/DSIA/train/11724_4_0004/img1_warp_gt.png,data/DSIA/train/11724_4_0004/input_mask.png
data/DSIA/train/10730_2_0002/img1.png,data/DSIA/train/10730_2_0002/img2.png,data/DSIA/train/10730_2_0002/img1_warp_gt.png,data/DSIA/train/10730_2_0002/input_mask.png
data/DSIA/train/21361_19_0002/img1.png,data/DSIA/train/21361_19_0002/img2.png,data/DSIA/train/21361_19_0002/img1_warp_gt.png,data/DSIA/train/21361_19_0002/input_mask.png
data/DSIA/train/01519_2_0001/img1.png,data/DSIA/train/01519_2_0001/img2.png,data/DSIA/train/01519_2_0001/img1_warp_gt.png,data/DSIA/train/01519_2_0001/input_mask.png
data/DSIA/train/01094_1_0004/img1.png,data/DSIA/train/01094_1_0004/img2.png,data/DSIA/train/01094_1_0004/img1_warp_gt.png,data/DSIA/train/01094_1_0004/input_mask.png
data/DSIA/train/01784_4_0006/img1.png,data/DSIA/train/01784_4_0006/img2.png,data/DSIA/train/01784_4_0006/img1_warp_gt.png,data/DSIA/train/01784_4_0006/input_mask.png
data/DSIA/train/00791_2_0004/img1.png,data/DSIA/train/00791_2_0004/img2.png,data/DSIA/train/00791_2_0004/img1_warp_gt.png,data/DSIA/train/00791_2_0004/input_mask.png
data/DSIA/train/00877_4_0003/img1.png,data/DSIA/train/00877_4_0003/img2.png,data/DSIA/train/00877_4_0003/img1_warp_gt.png,data/DSIA/train/00877_4_0003/input_mask.png
data/DSIA/train/11131_1_0004/img1.png,data/DSIA/train/11131_1_0004/img2.png,data/DSIA/train/11131_1_0004/img1_warp_gt.png,data/DSIA/train/11131_1_0004/input_mask.png
data/DSIA/train/01375_4_0002/img1.png,data/DSIA/train/01375_4_0002/img2.png,data/DSIA/train/01375_4_0002/img1_warp_gt.png,data/DSIA/train/01375_4_0002/input_mask.png
data/DSIA/train/23065_17_0003/img1.png,data/DSIA/train/23065_17_0003/img2.png,data/DSIA/train/23065_17_0003/img1_warp_gt.png,data/DSIA/train/23065_17_0003/input_mask.png
data/DSIA/train/21150_16_0006/img1.png,data/DSIA/train/21150_16_0006/img2.png,data/DSIA/train/21150_16_0006/img1_warp_gt.png,data/DSIA/train/21150_16_0006/input_mask.png
data/DSIA/train/10662_2_0003/img1.png,data/DSIA/train/10662_2_0003/img2.png,data/DSIA/train/10662_2_0003/img1_warp_gt.png,data/DSIA/train/10662_2_0003/input_mask.png
data/DSIA/train/11123_1_0005/img1.png,data/DSIA/train/11123_1_0005/img2.png,data/DSIA/train/11123_1_0005/img1_warp_gt.png,data/DSIA/train/11123_1_0005/input_mask.png
data/DSIA/train/00734_2_0005/img1.png,data/DSIA/train/00734_2_0005/img2.png,data/DSIA/train/00734_2_0005/img1_warp_gt.png,data/DSIA/train/00734_2_0005/input_mask.png
data/DSIA/train/01227_1_0003/img1.png,data/DSIA/train/01227_1_0003/img2.png,data/DSIA/train/01227_1_0003/img1_warp_gt.png,data/DSIA/train/01227_1_0003/input_mask.png
